dt_abertura,dt_aprovacao,dt_resolucao,dt_fechamento,cod_problema,id_solicitante,id_departamento,id_diretoria
2022-01-31 14:32:52,2022-02-01 22:32:52,2022-03-19 22:32:52,2022-03-21 06:32:52,25,1453,41,9
2021-11-20 01:12:09,2021-11-21 02:12:09,2021-12-24 02:12:09,2021-12-25 03:12:09,14,738,41,5
2020-04-24 03:55:57,2020-04-24 07:55:57,2020-07-14 07:55:57,2020-07-14 11:55:57,7,1575,47,9
2020-05-05 12:05:15,2020-05-06 12:05:15,2020-06-07 12:05:15,2020-06-08 12:05:15,45,164,55,5
2021-05-15 09:11:57,2021-05-15 21:11:57,2021-07-25 21:11:57,2021-07-26 09:11:57,78,334,41,11
2020-08-18 10:17:10,2020-08-19 05:17:10,2020-09-12 05:17:10,2020-09-13 00:17:10,14,704,55,2
2020-04-12 00:48:41,2020-04-12 14:48:41,2020-06-02 14:48:41,2020-06-03 04:48:41,3,1748,56,11
2020-07-15 00:45:49,2020-07-16 02:45:49,2020-08-18 02:45:49,2020-08-19 04:45:49,45,1629,49,2
2021-03-03 05:20:23,2021-03-03 08:20:23,2021-03-14 08:20:23,2021-03-14 11:20:23,14,277,49,5
2022-05-01 20:12:35,2022-05-02 17:12:35,2022-06-13 17:12:35,2022-06-14 14:12:35,78,1801,47,9
2021-05-20 03:47:32,2021-05-21 07:47:32,2021-07-12 07:47:32,2021-07-13 11:47:32,7,1453,55,11
2021-08-14 17:08:43,2021-08-15 17:08:43,2021-09-30 17:08:43,2021-10-01 17:08:43,78,167,48,9
2022-04-04 04:35:34,2022-04-06 00:35:34,2022-06-25 00:35:34,2022-06-26 20:35:34,78,1272,47,9
2021-04-03 02:35:06,2021-04-04 22:35:06,2021-05-19 22:35:06,2021-05-21 18:35:06,25,863,48,5
2021-12-05 19:44:13,2021-12-07 06:44:13,2022-01-03 06:44:13,2022-01-04 17:44:13,45,1237,55,5
2022-02-24 08:18:37,2022-02-24 18:18:37,2022-05-17 18:18:37,2022-05-18 04:18:37,25,1103,45,11
2021-10-30 06:59:37,2021-10-31 08:59:37,2021-11-02 08:59:37,2021-11-03 10:59:37,7,461,55,9
2020-06-03 01:38:28,2020-06-03 05:38:28,2020-07-01 05:38:28,2020-07-01 09:38:28,78,1228,56,2
2020-06-26 17:39:57,2020-06-26 22:39:57,2020-08-01 22:39:57,2020-08-02 03:39:57,78,797,55,11
2022-05-06 11:16:02,2022-05-07 19:16:02,2022-07-23 19:16:02,2022-07-25 03:16:02,52,704,47,5
2020-11-30 00:38:28,2020-11-30 15:38:28,2020-12-29 15:38:28,2020-12-30 06:38:28,52,604,45,9
2021-10-30 02:10:11,2021-10-31 07:10:11,2022-01-16 07:10:11,2022-01-17 12:10:11,14,1262,49,6
2021-12-02 11:11:15,2021-12-03 10:11:15,2022-01-27 10:11:15,2022-01-28 09:11:15,7,413,47,11
2020-12-20 22:51:29,2020-12-21 10:51:29,2021-03-10 10:51:29,2021-03-10 22:51:29,7,366,47,4
2021-10-04 20:05:18,2021-10-05 09:05:18,2021-11-30 09:05:18,2021-11-30 22:05:18,25,1405,55,11
2021-06-10 12:17:12,2021-06-10 13:17:12,2021-07-30 13:17:12,2021-07-30 14:17:12,78,1179,56,5
2021-12-05 11:39:53,2021-12-06 21:39:53,2022-01-23 21:39:53,2022-01-25 07:39:53,3,1911,49,7
2021-09-11 09:44:20,2021-09-12 12:44:20,2021-11-19 12:44:20,2021-11-20 15:44:20,78,975,41,5
2021-10-08 05:13:06,2021-10-08 11:13:06,2021-11-06 11:13:06,2021-11-06 17:13:06,3,1696,49,6
2020-05-27 17:03:26,2020-05-27 18:03:26,2020-08-06 18:03:26,2020-08-06 19:03:26,45,1483,55,11
2021-04-30 12:38:50,2021-05-02 05:38:50,2021-06-28 05:38:50,2021-06-29 22:38:50,52,1665,45,2
2021-10-24 22:54:56,2021-10-25 23:54:56,2022-01-16 23:54:56,2022-01-18 00:54:56,7,1093,55,11
2021-04-30 11:43:24,2021-05-02 10:43:24,2021-05-28 10:43:24,2021-05-30 09:43:24,25,1310,41,4
2021-01-30 22:58:50,2021-01-31 09:58:50,2021-02-13 09:58:50,2021-02-13 20:58:50,7,981,55,11
2021-08-04 10:57:13,2021-08-05 11:57:13,2021-10-23 11:57:13,2021-10-24 12:57:13,52,975,45,7
2020-08-25 02:47:30,2020-08-26 06:47:30,2020-10-08 06:47:30,2020-10-09 10:47:30,25,1273,48,11
2022-01-06 17:59:19,2022-01-07 04:59:19,2022-03-25 04:59:19,2022-03-25 15:59:19,52,773,48,4
2020-04-14 06:54:41,2020-04-15 02:54:41,2020-06-18 02:54:41,2020-06-18 22:54:41,3,284,45,9
2020-05-21 17:06:24,2020-05-22 14:06:24,2020-07-06 14:06:24,2020-07-07 11:06:24,3,155,48,5
2020-05-12 14:36:51,2020-05-13 12:36:51,2020-05-27 12:36:51,2020-05-28 10:36:51,7,366,55,11
2020-05-24 19:52:13,2020-05-26 11:52:13,2020-08-13 11:52:13,2020-08-15 03:52:13,7,1300,47,6
2021-11-01 21:31:26,2021-11-03 01:31:26,2021-11-30 01:31:26,2021-12-01 05:31:26,78,1748,49,2
2020-05-30 00:10:59,2020-05-31 15:10:59,2020-08-12 15:10:59,2020-08-14 06:10:59,25,1849,48,5
2021-08-01 21:16:55,2021-08-02 20:16:55,2021-09-21 20:16:55,2021-09-22 19:16:55,25,1423,49,7
2020-07-21 03:03:21,2020-07-21 19:03:21,2020-08-10 19:03:21,2020-08-11 11:03:21,7,1615,47,9
2022-05-14 07:00:17,2022-05-14 10:00:17,2022-07-22 10:00:17,2022-07-22 13:00:17,52,609,55,7
2020-04-03 04:15:11,2020-04-03 12:15:11,2020-05-22 12:15:11,2020-05-22 20:15:11,7,1883,47,9
2022-05-22 09:27:33,2022-05-22 10:27:33,2022-06-17 10:27:33,2022-06-17 11:27:33,25,393,56,7
2022-05-22 13:04:28,2022-05-22 14:04:28,2022-08-13 14:04:28,2022-08-13 15:04:28,14,1971,41,6
2021-05-27 02:05:35,2021-05-27 21:05:35,2021-08-19 21:05:35,2021-08-20 16:05:35,7,1684,41,5
2020-07-08 21:06:46,2020-07-09 16:06:46,2020-07-25 16:06:46,2020-07-26 11:06:46,78,1103,55,11
2021-09-30 04:03:22,2021-10-01 01:03:22,2021-11-28 01:03:22,2021-11-28 22:03:22,45,138,41,6
2021-07-03 07:05:31,2021-07-03 12:05:31,2021-08-02 12:05:31,2021-08-02 17:05:31,45,711,49,6
2021-10-19 00:13:44,2021-10-20 09:13:44,2021-11-29 09:13:44,2021-11-30 18:13:44,78,297,48,11
2020-03-20 22:02:56,2020-03-21 09:02:56,2020-04-11 09:02:56,2020-04-11 20:02:56,25,911,49,9
2021-03-22 19:36:06,2021-03-23 22:36:06,2021-03-31 22:36:06,2021-04-02 01:36:06,45,1764,48,6
2021-04-30 08:56:22,2021-04-30 23:56:22,2021-06-13 23:56:22,2021-06-14 14:56:22,25,1764,55,2
2021-06-30 06:19:13,2021-07-01 00:19:13,2021-07-06 00:19:13,2021-07-06 18:19:13,52,1758,56,5
2020-06-09 22:30:33,2020-06-11 05:30:33,2020-08-10 05:30:33,2020-08-11 12:30:33,52,779,49,2
2022-02-27 05:42:40,2022-02-28 13:42:40,2022-03-22 13:42:40,2022-03-23 21:42:40,45,863,41,9
2020-11-26 11:28:40,2020-11-27 19:28:40,2020-12-25 19:28:40,2020-12-27 03:28:40,78,1262,56,11
2020-08-28 08:45:33,2020-08-29 13:45:33,2020-10-29 13:45:33,2020-10-30 18:45:33,25,612,56,5
2022-01-19 01:19:26,2022-01-20 00:19:26,2022-02-17 00:19:26,2022-02-17 23:19:26,7,671,45,2
2020-12-14 08:27:17,2020-12-15 23:27:17,2021-01-09 23:27:17,2021-01-11 14:27:17,7,259,55,7
2020-06-17 02:40:26,2020-06-19 01:40:26,2020-06-21 01:40:26,2020-06-23 00:40:26,3,1118,47,4
2021-06-27 21:11:45,2021-06-29 11:11:45,2021-09-21 11:11:45,2021-09-23 01:11:45,52,1334,47,11
2022-05-14 03:04:49,2022-05-14 16:04:49,2022-05-17 16:04:49,2022-05-18 05:04:49,3,1427,41,2
2021-07-24 23:40:10,2021-07-26 15:40:10,2021-08-20 15:40:10,2021-08-22 07:40:10,45,851,48,9
2020-06-27 11:14:06,2020-06-27 22:14:06,2020-07-30 22:14:06,2020-07-31 09:14:06,14,362,49,5
2021-03-08 17:46:33,2021-03-09 11:46:33,2021-03-29 11:46:33,2021-03-30 05:46:33,3,1084,49,6
2022-06-10 19:59:59,2022-06-12 07:59:59,2022-07-23 07:59:59,2022-07-24 19:59:59,78,640,47,9
2020-12-17 07:49:20,2020-12-18 19:49:20,2021-03-11 19:49:20,2021-03-13 07:49:20,3,951,45,6
2021-10-28 14:28:13,2021-10-30 04:28:13,2021-11-29 04:28:13,2021-11-30 18:28:13,7,1971,49,9
2022-05-21 10:19:02,2022-05-23 03:19:02,2022-08-20 03:19:02,2022-08-21 20:19:02,7,1946,48,5
2022-05-14 20:45:46,2022-05-16 06:45:46,2022-07-17 06:45:46,2022-07-18 16:45:46,52,1986,49,9
2020-02-10 18:48:50,2020-02-11 13:48:50,2020-03-25 13:48:50,2020-03-26 08:48:50,25,1538,55,6
2021-02-19 11:10:27,2021-02-21 06:10:27,2021-05-05 06:10:27,2021-05-07 01:10:27,14,884,55,7
2020-02-14 23:27:11,2020-02-16 16:27:11,2020-04-06 16:27:11,2020-04-08 09:27:11,78,1455,48,9
2020-10-07 06:23:56,2020-10-08 14:23:56,2021-01-06 14:23:56,2021-01-07 22:23:56,3,1535,41,11
2021-02-28 12:15:31,2021-03-01 09:15:31,2021-03-13 09:15:31,2021-03-14 06:15:31,14,243,55,7
2021-04-24 23:47:03,2021-04-25 19:47:03,2021-05-18 19:47:03,2021-05-19 15:47:03,7,1175,47,2
2021-06-11 21:34:54,2021-06-13 02:34:54,2021-07-21 02:34:54,2021-07-22 07:34:54,52,1727,47,11
2021-06-29 07:06:07,2021-06-30 11:06:07,2021-08-15 11:06:07,2021-08-16 15:06:07,78,760,56,4
2020-01-10 11:38:26,2020-01-12 07:38:26,2020-04-07 07:38:26,2020-04-09 03:38:26,7,390,48,4
2020-10-08 19:17:22,2020-10-09 15:17:22,2020-12-06 15:17:22,2020-12-07 11:17:22,78,1652,55,11
2020-08-10 12:48:10,2020-08-11 03:48:10,2020-09-28 03:48:10,2020-09-28 18:48:10,7,1848,41,2
2022-05-29 17:58:51,2022-05-29 19:58:51,2022-06-02 19:58:51,2022-06-02 21:58:51,3,1538,47,7
2021-09-14 14:19:25,2021-09-15 16:19:25,2021-10-15 16:19:25,2021-10-16 18:19:25,52,1638,55,6
2020-04-18 02:19:58,2020-04-19 08:19:58,2020-06-16 08:19:58,2020-06-17 14:19:58,78,334,45,11
2020-08-08 09:28:14,2020-08-09 05:28:14,2020-08-26 05:28:14,2020-08-27 01:28:14,7,570,55,11
2020-02-17 14:58:47,2020-02-18 19:58:47,2020-03-30 19:58:47,2020-04-01 00:58:47,45,219,41,7
2020-05-22 12:58:28,2020-05-23 07:58:28,2020-08-14 07:58:28,2020-08-15 02:58:28,52,1215,56,7
2022-04-04 01:49:42,2022-04-04 06:49:42,2022-07-03 06:49:42,2022-07-03 11:49:42,7,661,45,5
2020-11-30 04:44:07,2020-12-02 02:44:07,2020-12-06 02:44:07,2020-12-08 00:44:07,78,604,49,11
2021-08-07 09:32:39,2021-08-09 01:32:39,2021-10-25 01:32:39,2021-10-26 17:32:39,45,404,56,9
2021-10-14 04:29:24,2021-10-14 06:29:24,2021-12-19 06:29:24,2021-12-19 08:29:24,14,854,41,9
2021-12-05 17:08:28,2021-12-07 14:08:28,2021-12-30 14:08:28,2022-01-01 11:08:28,14,550,55,4
2021-06-13 13:31:25,2021-06-14 04:31:25,2021-07-06 04:31:25,2021-07-06 19:31:25,7,1507,41,11
2020-09-01 12:38:36,2020-09-03 05:38:36,2020-11-27 05:38:36,2020-11-28 22:38:36,7,951,49,2
2021-07-28 20:34:46,2021-07-29 02:34:46,2021-10-27 02:34:46,2021-10-27 08:34:46,7,339,55,4
2021-04-29 02:41:00,2021-04-29 07:41:00,2021-05-23 07:41:00,2021-05-23 12:41:00,3,348,45,2
2021-05-18 21:52:15,2021-05-19 17:52:15,2021-06-22 17:52:15,2021-06-23 13:52:15,7,1121,41,7
2022-05-31 17:25:18,2022-06-01 17:25:18,2022-08-08 17:25:18,2022-08-09 17:25:18,78,1759,47,7
2020-05-11 23:25:41,2020-05-12 17:25:41,2020-07-15 17:25:41,2020-07-16 11:25:41,25,1538,48,5
2020-03-22 17:23:58,2020-03-24 13:23:58,2020-04-26 13:23:58,2020-04-28 09:23:58,52,961,47,2
2020-08-29 16:26:22,2020-08-31 00:26:22,2020-10-15 00:26:22,2020-10-16 08:26:22,3,256,41,4
2020-09-01 12:39:59,2020-09-03 11:39:59,2020-10-08 11:39:59,2020-10-10 10:39:59,52,281,48,9
2020-03-18 07:16:49,2020-03-20 00:16:49,2020-06-05 00:16:49,2020-06-06 17:16:49,25,948,49,7
2020-05-06 17:34:48,2020-05-07 17:34:48,2020-07-02 17:34:48,2020-07-03 17:34:48,3,1615,47,9
2021-02-26 16:43:46,2021-02-28 07:43:46,2021-04-26 07:43:46,2021-04-27 22:43:46,78,259,48,4
2021-11-19 08:26:57,2021-11-20 03:26:57,2022-02-13 03:26:57,2022-02-13 22:26:57,14,138,45,5
2021-10-20 16:25:00,2021-10-21 16:25:00,2021-12-15 16:25:00,2021-12-16 16:25:00,52,331,45,2
2022-01-24 10:46:51,2022-01-25 07:46:51,2022-02-05 07:46:51,2022-02-06 04:46:51,7,1488,56,2
2021-11-17 16:36:07,2021-11-18 13:36:07,2022-01-10 13:36:07,2022-01-11 10:36:07,25,348,45,6
2021-10-05 09:53:21,2021-10-07 08:53:21,2021-12-10 08:53:21,2021-12-12 07:53:21,14,1801,49,9
2021-02-28 08:23:54,2021-03-01 13:23:54,2021-05-10 13:23:54,2021-05-11 18:23:54,7,550,48,7
2020-11-30 20:59:37,2020-12-01 13:59:37,2020-12-06 13:59:37,2020-12-07 06:59:37,7,646,49,11
2022-03-06 21:39:18,2022-03-08 01:39:18,2022-05-15 01:39:18,2022-05-16 05:39:18,7,679,48,7
2020-06-25 19:25:28,2020-06-27 05:25:28,2020-07-02 05:25:28,2020-07-03 15:25:28,3,1713,56,5
2021-06-20 04:58:37,2021-06-20 05:58:37,2021-07-01 05:58:37,2021-07-01 06:58:37,14,839,48,2
2021-10-29 20:20:32,2021-10-31 11:20:32,2021-11-15 11:20:32,2021-11-17 02:20:32,78,304,49,4
2020-06-21 06:16:14,2020-06-22 17:16:14,2020-09-17 17:16:14,2020-09-19 04:16:14,78,230,47,2
2021-03-16 00:11:38,2021-03-16 17:11:38,2021-04-21 17:11:38,2021-04-22 10:11:38,14,854,47,4
2022-01-25 22:59:03,2022-01-27 19:59:03,2022-03-15 19:59:03,2022-03-17 16:59:03,14,621,41,7
2022-03-29 13:31:39,2022-03-31 05:31:39,2022-05-25 05:31:39,2022-05-26 21:31:39,78,1652,55,6
2021-04-24 02:42:31,2021-04-25 20:42:31,2021-06-23 20:42:31,2021-06-25 14:42:31,25,1334,41,6
2020-03-11 13:16:56,2020-03-11 22:16:56,2020-04-10 22:16:56,2020-04-11 07:16:56,25,1619,47,2
2020-12-08 13:31:24,2020-12-08 22:31:24,2021-03-01 22:31:24,2021-03-02 07:31:24,45,773,47,7
2021-09-06 00:29:15,2021-09-07 20:29:15,2021-09-09 20:29:15,2021-09-11 16:29:15,3,1866,48,4
2020-03-26 02:25:11,2020-03-27 15:25:11,2020-06-12 15:25:11,2020-06-14 04:25:11,7,1681,47,4
2020-01-12 22:35:44,2020-01-13 19:35:44,2020-02-22 19:35:44,2020-02-23 16:35:44,7,1022,55,7
2020-11-13 13:26:48,2020-11-14 01:26:48,2021-01-22 01:26:48,2021-01-22 13:26:48,7,966,45,2
2021-04-13 05:43:42,2021-04-14 05:43:42,2021-06-25 05:43:42,2021-06-26 05:43:42,78,646,55,5
2020-11-24 03:22:25,2020-11-25 05:22:25,2021-01-20 05:22:25,2021-01-21 07:22:25,3,1508,55,6
2020-08-01 04:29:04,2020-08-01 07:29:04,2020-08-29 07:29:04,2020-08-29 10:29:04,45,309,49,11
2021-01-31 22:27:28,2021-02-01 07:27:28,2021-03-19 07:27:28,2021-03-19 16:27:28,25,1669,41,11
2021-03-25 15:22:17,2021-03-26 19:22:17,2021-04-26 19:22:17,2021-04-27 23:22:17,78,1992,48,9
2021-05-24 17:17:18,2021-05-26 14:17:18,2021-06-22 14:17:18,2021-06-24 11:17:18,3,885,47,11
2020-07-05 09:20:27,2020-07-05 23:20:27,2020-09-03 23:20:27,2020-09-04 13:20:27,52,449,56,6
2020-01-13 00:11:31,2020-01-14 15:11:31,2020-03-26 15:11:31,2020-03-28 06:11:31,3,1509,49,5
2022-02-11 15:52:09,2022-02-11 18:52:09,2022-03-07 18:52:09,2022-03-07 21:52:09,45,1427,41,6
2021-10-30 23:58:58,2021-11-01 12:58:58,2021-11-08 12:58:58,2021-11-10 01:58:58,14,1110,55,9
2020-09-29 22:22:38,2020-09-30 02:22:38,2020-12-09 02:22:38,2020-12-09 06:22:38,78,1063,48,2
2020-07-19 16:23:32,2020-07-21 05:23:32,2020-08-27 05:23:32,2020-08-28 18:23:32,25,850,47,11
2021-08-13 15:09:40,2021-08-14 14:09:40,2021-10-28 14:09:40,2021-10-29 13:09:40,45,1940,45,5
2022-04-07 08:06:33,2022-04-09 01:06:33,2022-06-26 01:06:33,2022-06-27 18:06:33,25,1996,45,7
2020-12-23 11:08:58,2020-12-24 11:08:58,2021-03-03 11:08:58,2021-03-04 11:08:58,25,167,45,7
2022-02-16 03:07:56,2022-02-17 02:07:56,2022-04-03 02:07:56,2022-04-04 01:07:56,25,230,47,5
2022-05-17 22:43:28,2022-05-19 21:43:28,2022-06-19 21:43:28,2022-06-21 20:43:28,25,1259,48,6
2021-07-04 04:18:34,2021-07-05 17:18:34,2021-08-01 17:18:34,2021-08-03 06:18:34,3,164,56,7
2020-04-21 23:10:10,2020-04-22 09:10:10,2020-04-27 09:10:10,2020-04-27 19:10:10,7,1801,49,11
2021-09-08 19:53:11,2021-09-09 23:53:11,2021-10-23 23:53:11,2021-10-25 03:53:11,14,1472,55,2
2020-03-06 17:08:34,2020-03-07 02:08:34,2020-05-04 02:08:34,2020-05-04 11:08:34,14,781,47,4
2021-11-08 15:26:44,2021-11-10 02:26:44,2021-12-18 02:26:44,2021-12-19 13:26:44,7,301,47,11
2020-01-30 02:44:07,2020-01-31 20:44:07,2020-03-23 20:44:07,2020-03-25 14:44:07,14,794,48,2
2021-12-15 04:52:51,2021-12-16 19:52:51,2022-02-24 19:52:51,2022-02-26 10:52:51,25,779,49,2
2020-04-30 22:55:43,2020-04-30 23:55:43,2020-05-02 23:55:43,2020-05-03 00:55:43,45,1669,45,11
2021-05-01 07:44:47,2021-05-02 18:44:47,2021-06-25 18:44:47,2021-06-27 05:44:47,7,776,47,2
2022-06-13 09:51:27,2022-06-15 09:51:27,2022-07-20 09:51:27,2022-07-22 09:51:27,52,534,48,11
2021-10-28 20:52:42,2021-10-29 18:52:42,2021-11-25 18:52:42,2021-11-26 16:52:42,45,1946,41,2
2022-06-09 17:53:23,2022-06-09 22:53:23,2022-07-23 22:53:23,2022-07-24 03:53:23,78,132,41,9
2021-09-20 05:58:41,2021-09-21 22:58:41,2021-11-24 22:58:41,2021-11-26 15:58:41,3,1704,55,5
2021-10-10 20:45:35,2021-10-11 02:45:35,2021-10-23 02:45:35,2021-10-23 08:45:35,78,190,55,11
2021-03-25 17:54:34,2021-03-27 05:54:34,2021-04-11 05:54:34,2021-04-12 17:54:34,14,1805,47,9
2020-06-27 21:58:29,2020-06-29 21:58:29,2020-09-08 21:58:29,2020-09-10 21:58:29,45,579,56,6
2021-09-21 04:41:57,2021-09-22 03:41:57,2021-10-12 03:41:57,2021-10-13 02:41:57,78,192,56,9
2020-02-02 09:35:20,2020-02-03 13:35:20,2020-04-11 13:35:20,2020-04-12 17:35:20,78,1897,45,5
2021-05-19 12:14:08,2021-05-20 01:14:08,2021-07-27 01:14:08,2021-07-27 14:14:08,78,1861,45,5
2020-09-23 23:53:48,2020-09-25 04:53:48,2020-09-30 04:53:48,2020-10-01 09:53:48,7,1159,55,11
2021-12-15 17:39:21,2021-12-16 03:39:21,2022-01-04 03:39:21,2022-01-04 13:39:21,78,1538,49,4
2021-07-16 02:50:47,2021-07-17 13:50:47,2021-08-20 13:50:47,2021-08-22 00:50:47,7,926,45,4
2020-05-16 21:43:13,2020-05-18 19:43:13,2020-05-23 19:43:13,2020-05-25 17:43:13,7,1946,45,9
2021-11-09 09:47:43,2021-11-10 16:47:43,2021-11-20 16:47:43,2021-11-21 23:47:43,25,132,48,6
2020-06-13 10:51:50,2020-06-14 00:51:50,2020-07-05 00:51:50,2020-07-05 14:51:50,78,570,56,9
2021-01-12 23:29:45,2021-01-14 07:29:45,2021-02-02 07:29:45,2021-02-03 15:29:45,78,764,49,4
2021-11-07 19:11:54,2021-11-08 16:11:54,2021-12-21 16:11:54,2021-12-22 13:11:54,78,1318,55,6
2021-09-14 01:51:05,2021-09-15 09:51:05,2021-12-12 09:51:05,2021-12-13 17:51:05,25,1871,48,5
2022-03-24 22:44:23,2022-03-26 06:44:23,2022-06-06 06:44:23,2022-06-07 14:44:23,45,1417,47,11
2020-05-02 04:10:34,2020-05-02 10:10:34,2020-07-25 10:10:34,2020-07-25 16:10:34,45,1007,45,7
2021-09-06 19:15:07,2021-09-08 12:15:07,2021-10-23 12:15:07,2021-10-25 05:15:07,3,1868,55,4
2021-04-26 23:52:27,2021-04-28 08:52:27,2021-06-27 08:52:27,2021-06-28 17:52:27,7,1465,55,2
2021-06-11 09:58:22,2021-06-13 04:58:22,2021-06-20 04:58:22,2021-06-21 23:58:22,78,695,56,6
2020-12-10 04:48:19,2020-12-10 18:48:19,2021-02-16 18:48:19,2021-02-17 08:48:19,45,1941,47,2
2021-06-01 09:41:54,2021-06-02 02:41:54,2021-06-07 02:41:54,2021-06-07 19:41:54,7,873,55,9
2020-09-18 04:26:31,2020-09-20 01:26:31,2020-12-02 01:26:31,2020-12-03 22:26:31,78,1539,48,4
2020-04-28 15:37:47,2020-04-30 09:37:47,2020-06-05 09:37:47,2020-06-07 03:37:47,14,694,55,7
2022-03-04 00:11:47,2022-03-05 04:11:47,2022-04-09 04:11:47,2022-04-10 08:11:47,45,1805,48,9
2020-06-26 03:13:17,2020-06-26 13:13:17,2020-08-09 13:13:17,2020-08-09 23:13:17,78,1262,41,6
2022-04-04 06:22:54,2022-04-04 09:22:54,2022-05-21 09:22:54,2022-05-21 12:22:54,3,316,47,11
2022-03-03 04:23:28,2022-03-04 05:23:28,2022-05-08 05:23:28,2022-05-09 06:23:28,78,716,49,5
2020-10-28 05:15:15,2020-10-29 14:15:15,2021-01-21 14:15:15,2021-01-22 23:15:15,3,1472,45,4
2021-06-26 17:39:15,2021-06-28 16:39:15,2021-09-01 16:39:15,2021-09-03 15:39:15,25,1573,49,4
2021-06-29 09:56:49,2021-06-29 18:56:49,2021-09-13 18:56:49,2021-09-14 03:56:49,52,1893,45,5
2020-08-17 10:16:35,2020-08-17 21:16:35,2020-10-10 21:16:35,2020-10-11 08:16:35,45,116,41,11
2021-01-02 00:44:29,2021-01-02 20:44:29,2021-01-18 20:44:29,2021-01-19 16:44:29,52,1904,55,4
2020-06-08 16:49:51,2020-06-09 14:49:51,2020-08-28 14:49:51,2020-08-29 12:49:51,7,1783,48,11
2020-08-15 11:50:11,2020-08-16 12:50:11,2020-08-27 12:50:11,2020-08-28 13:50:11,25,781,47,2
2021-02-01 15:11:14,2021-02-03 06:11:14,2021-04-08 06:11:14,2021-04-09 21:11:14,45,879,56,4
2020-11-02 10:49:34,2020-11-03 01:49:34,2021-01-31 01:49:34,2021-01-31 16:49:34,3,349,45,7
2020-09-26 12:30:45,2020-09-27 05:30:45,2020-12-18 05:30:45,2020-12-18 22:30:45,45,738,48,2
2020-08-25 11:23:56,2020-08-26 08:23:56,2020-10-23 08:23:56,2020-10-24 05:23:56,52,517,56,11
2020-04-27 01:22:26,2020-04-27 16:22:26,2020-05-09 16:22:26,2020-05-10 07:22:26,3,1232,48,5
2020-10-02 04:29:11,2020-10-03 10:29:11,2020-10-11 10:29:11,2020-10-12 16:29:11,3,1468,48,7
2022-02-06 14:01:05,2022-02-08 03:01:05,2022-02-17 03:01:05,2022-02-18 16:01:05,3,1427,41,9
2021-12-21 17:25:27,2021-12-22 12:25:27,2022-02-04 12:25:27,2022-02-05 07:25:27,7,612,48,11
2022-05-25 17:34:56,2022-05-27 17:34:56,2022-06-21 17:34:56,2022-06-23 17:34:56,14,879,49,9
2021-11-28 08:24:04,2021-11-28 20:24:04,2022-02-10 20:24:04,2022-02-11 08:24:04,25,1050,47,6
2022-05-26 21:46:45,2022-05-27 15:46:45,2022-07-23 15:46:45,2022-07-24 09:46:45,78,1010,48,6
2021-05-17 02:04:36,2021-05-17 22:04:36,2021-08-12 22:04:36,2021-08-13 18:04:36,52,709,47,7
2021-05-06 02:30:45,2021-05-06 04:30:45,2021-08-04 04:30:45,2021-08-04 06:30:45,7,1758,45,11
2020-08-22 12:06:00,2020-08-24 08:06:00,2020-09-15 08:06:00,2020-09-17 04:06:00,14,1863,47,2
2021-11-14 03:32:47,2021-11-16 01:32:47,2022-01-29 01:32:47,2022-01-30 23:32:47,45,1097,56,6
2020-04-16 01:53:47,2020-04-17 06:53:47,2020-07-06 06:53:47,2020-07-07 11:53:47,7,221,41,4
2021-12-29 10:38:43,2021-12-29 21:38:43,2022-02-20 21:38:43,2022-02-21 08:38:43,45,1586,49,11
2021-11-17 22:42:42,2021-11-18 15:42:42,2022-02-08 15:42:42,2022-02-09 08:42:42,14,1196,45,11
2021-04-15 09:57:51,2021-04-15 10:57:51,2021-06-06 10:57:51,2021-06-06 11:57:51,78,1297,49,2
2021-03-02 16:34:36,2021-03-02 20:34:36,2021-04-22 20:34:36,2021-04-23 00:34:36,78,985,41,4
2020-03-28 06:14:55,2020-03-29 04:14:55,2020-06-03 04:14:55,2020-06-04 02:14:55,45,1349,48,5
2021-06-30 17:21:26,2021-07-01 01:21:26,2021-08-21 01:21:26,2021-08-21 09:21:26,25,430,49,4
2022-02-27 02:53:25,2022-02-27 21:53:25,2022-05-11 21:53:25,2022-05-12 16:53:25,3,1175,41,7
2020-04-25 06:01:42,2020-04-26 04:01:42,2020-05-28 04:01:42,2020-05-29 02:01:42,7,568,48,9
2021-04-27 04:50:37,2021-04-29 01:50:37,2021-07-22 01:50:37,2021-07-23 22:50:37,25,1783,47,9
2021-12-18 07:00:28,2021-12-19 21:00:28,2022-01-22 21:00:28,2022-01-24 11:00:28,14,1302,47,4
2021-12-03 00:34:13,2021-12-04 09:34:13,2022-02-02 09:34:13,2022-02-03 18:34:13,52,1302,48,4
2020-02-28 10:06:00,2020-02-28 13:06:00,2020-03-06 13:06:00,2020-03-06 16:06:00,25,1669,56,9
2020-03-29 09:00:54,2020-03-29 23:00:54,2020-06-14 23:00:54,2020-06-15 13:00:54,3,1932,49,5
2021-07-26 19:32:03,2021-07-28 00:32:03,2021-10-24 00:32:03,2021-10-25 05:32:03,45,910,48,2
2021-03-21 23:00:28,2021-03-23 01:00:28,2021-05-20 01:00:28,2021-05-21 03:00:28,7,1903,48,2
2020-04-29 04:44:21,2020-05-01 04:44:21,2020-07-11 04:44:21,2020-07-13 04:44:21,25,394,48,2
2020-05-20 06:29:52,2020-05-21 19:29:52,2020-07-29 19:29:52,2020-07-31 08:29:52,7,1033,55,6
